grlivarea,bsmtfinsf1,overallqual,neighborhood_NridgHt,exterqual,garagearea,bsmtexposure,neighborhood_StoneBr,overallcond,masvnrarea,kitchenqual,bldgtype_TwnhsE,bsmtunfsf,bsmtfintype1_None,bsmtqual,bldgtype_Twnhs,exterior1st_BrkFace,functional_Typ,agesold,yearbuilt,neighborhood_GrnHill,garagefinish_RFn,mssubclass_20,roofmatl_WdShngl,masvnr,neighborhood_NoRidge,bedroomabvgr,masvnrtype_Stone,fireplaces,lotarea
1529,0.0,4,0,3,240.0,0,0,3,0.0,3,0,0.0,1,0,0,0,0,64,1945,0,0,0,0,0,0,4,0,0,8405
2276,2085.0,9,0,4,1348.0,4,0,5,554.0,5,0,186.0,0,4,0,0,1,0,2008,0,1,1,0,1,0,3,1,2,11778
1077,0.0,5,0,3,338.0,1,0,2,0.0,3,0,961.0,0,2,0,0,0,87,1920,0,0,0,0,0,0,2,0,0,8967
2161,1288.0,8,1,4,789.0,1,0,5,300.0,5,0,294.0,0,5,0,0,1,0,2007,0,0,0,0,1,0,3,1,1,10562
1409,1392.0,7,0,4,576.0,1,0,5,0.0,4,0,17.0,0,4,0,0,1,5,2002,0,1,1,0,0,0,1,0,1,12864
1114,646.0,5,0,3,576.0,1,0,5,0.0,4,0,468.0,0,3,0,0,1,4,2004,0,0,1,0,0,0,3,0,0,13695
1073,836.0,5,0,3,515.0,1,0,7,168.0,3,0,237.0,0,3,0,0,1,42,1965,0,1,1,0,1,0,3,0,0,10289
2402,1767.0,10,1,5,672.0,4,0,5,200.0,5,0,788.0,0,5,0,0,1,1,2008,0,0,1,0,1,0,2,1,2,15431
1232,660.0,6,0,3,516.0,1,0,6,0.0,3,0,572.0,0,4,0,0,1,24,1984,0,0,1,0,0,0,3,0,0,11120
1440,261.0,6,0,4,920.0,3,0,8,0.0,4,0,0.0,0,4,0,0,1,13,1993,0,0,0,0,0,0,2,0,0,9069
1488,0.0,6,0,3,738.0,1,0,5,44.0,3,0,1488.0,0,3,0,0,1,58,1950,0,1,1,0,1,0,3,0,1,47280
1509,0.0,7,0,4,393.0,1,0,5,0.0,4,0,783.0,0,4,0,0,1,3,2003,0,0,0,0,0,0,3,0,1,7875
845,638.0,5,0,3,264.0,1,0,6,0.0,4,0,207.0,0,3,0,0,1,26,1982,0,0,1,0,0,0,3,0,0,6600
2945,0.0,10,0,5,641.0,4,1,5,1031.0,4,0,1410.0,0,5,0,0,1,0,2006,0,0,0,0,1,0,3,0,1,13682
1431,371.0,6,0,3,296.0,4,0,5,305.0,3,0,728.0,0,4,0,0,1,46,1962,0,1,0,0,1,0,3,0,1,9150
892,432.0,5,0,3,288.0,1,0,5,60.0,3,0,460.0,0,3,0,0,1,42,1967,0,1,1,0,1,0,3,0,0,7150
1329,544.0,7,0,3,441.0,1,0,6,128.0,3,0,785.0,0,3,0,0,1,49,1960,0,0,1,0,1,0,3,0,2,12285
1779,306.0,5,0,3,454.0,2,0,4,0.0,3,0,372.0,0,3,0,0,1,51,1955,0,0,1,0,0,0,3,0,1,17920
1555,0.0,7,0,4,660.0,1,0,5,130.0,4,1,1373.0,0,4,0,0,1,2,2007,0,0,0,0,1,0,2,0,1,3684
1236,121.0,6,0,3,384.0,1,0,6,0.0,3,0,647.0,0,3,0,0,1,83,1925,0,0,0,0,0,0,3,0,1,7006
1651,0.0,7,0,3,450.0,1,0,5,0.0,3,0,831.0,0,4,0,0,1,9,1999,0,0,0,0,0,0,3,0,1,8390
886,0.0,5,0,3,273.0,1,0,8,0.0,3,0,190.0,0,2,0,0,1,71,1938,0,0,0,0,0,0,2,0,0,5784
1700,340.0,6,0,4,544.0,3,0,5,120.0,4,0,1342.0,0,4,0,0,1,3,2003,0,1,1,0,1,0,3,0,0,9135
1846,196.0,6,0,3,315.0,2,0,6,320.0,3,0,844.0,0,3,0,0,1,58,1949,0,0,0,0,1,0,3,0,1,10496
1920,57.0,5,0,4,451.0,1,0,5,0.0,4,0,554.0,0,3,0,0,1,48,1958,0,0,0,0,0,0,4,0,1,13650
1088,132.0,4,0,3,520.0,1,0,6,20.0,3,0,115.0,0,3,0,0,1,44,1963,0,0,1,0,1,0,2,1,0,8308
1362,775.0,4,0,3,768.0,1,0,5,160.0,3,0,265.0,0,3,0,0,1,52,1957,0,1,1,0,1,0,3,0,1,9450
1314,24.0,6,0,4,440.0,1,0,5,0.0,4,0,1290.0,0,4,0,0,1,1,2006,0,1,1,0,0,0,3,0,1,9317
1294,1200.0,6,0,3,496.0,1,0,5,88.0,4,0,78.0,0,4,0,0,1,17,1991,0,1,1,0,1,0,3,0,0,7153
1274,925.0,7,0,4,508.0,1,0,5,80.0,4,0,349.0,0,4,0,0,1,2,2005,0,1,1,0,1,0,3,0,0,8814
1689,0.0,7,0,4,954.0,3,0,6,0.0,4,0,1689.0,0,4,0,0,1,0,2007,0,1,1,0,0,0,3,1,0,9849
1641,1115.0,9,0,5,885.0,4,0,5,406.0,5,0,526.0,0,5,0,0,1,1,2008,0,0,1,0,1,0,3,0,0,14463
1079,0.0,7,0,3,249.0,1,0,5,0.0,3,0,570.0,0,3,0,1,1,60,1948,0,0,0,0,0,0,2,0,1,5190
984,200.0,5,0,3,308.0,1,0,6,164.0,2,0,784.0,0,3,0,0,1,49,1959,0,0,1,0,1,0,2,0,0,9750
960,250.0,4,0,3,308.0,1,0,4,0.0,2,0,710.0,0,3,0,0,1,87,1920,0,0,0,0,0,0,2,0,0,6000
1044,0.0,5,0,2,504.0,3,0,5,0.0,2,0,540.0,0,3,0,0,1,58,1952,0,0,1,0,0,0,2,0,0,8712
1633,780.0,5,0,3,240.0,1,0,7,0.0,4,0,247.0,0,3,0,0,1,62,1948,0,0,0,0,0,0,3,0,1,11851
1137,980.0,6,0,3,551.0,1,0,6,72.0,4,0,92.0,0,4,0,0,1,19,1987,0,0,1,0,1,0,2,0,1,13811
1380,384.0,6,0,3,364.0,1,0,7,295.0,3,0,996.0,0,3,0,0,1,46,1963,0,0,1,0,1,0,3,0,0,10143
1256,920.0,6,0,4,578.0,3,0,5,228.0,4,0,276.0,0,4,0,0,1,22,1986,0,0,1,0,1,0,3,0,1,18265
1142,874.0,5,0,3,528.0,1,0,5,0.0,3,1,268.0,0,4,0,0,1,31,1976,0,0,0,0,0,0,3,0,1,4224
2158,477.0,6,0,3,576.0,3,0,7,0.0,4,0,725.0,0,3,0,0,1,57,1950,0,0,1,0,0,0,4,0,1,12615
1629,1300.0,8,0,4,808.0,3,0,5,236.0,4,0,316.0,0,4,0,0,1,5,2002,0,0,1,0,1,0,3,0,1,14536
1080,336.0,6,0,3,484.0,1,0,5,0.0,3,0,748.0,0,3,0,0,1,24,1983,0,0,1,0,0,0,3,0,0,9187
2646,987.0,7,0,4,656.0,4,0,5,256.0,4,0,360.0,0,4,0,0,1,16,1993,0,1,0,0,1,1,4,0,1,9900
1491,0.0,7,0,4,484.0,1,0,5,0.0,4,0,738.0,0,4,0,0,1,1,2006,0,1,0,0,0,0,3,0,1,8333
1694,186.0,6,0,3,398.0,1,0,5,32.0,3,0,206.0,0,4,0,0,1,13,1994,0,0,0,0,1,0,3,0,1,10147
1080,0.0,5,0,3,0.0,1,0,9,0.0,4,0,684.0,0,2,0,0,1,118,1890,0,0,0,0,0,0,3,0,0,5914
1422,0.0,6,0,4,440.0,3,0,5,0.0,4,0,704.0,0,4,0,0,1,4,2005,0,0,0,0,0,0,3,0,1,11646
1301,0.0,7,0,4,572.0,1,0,5,0.0,4,0,1293.0,0,4,0,0,1,0,2006,0,1,1,0,0,0,2,0,1,7200
2093,0.0,7,0,3,542.0,1,0,6,123.0,3,0,791.0,0,4,0,0,1,22,1986,0,0,0,0,1,0,3,0,1,20544
1073,221.0,5,0,3,270.0,2,0,5,340.0,3,0,852.0,0,3,0,0,1,41,1967,0,1,1,0,1,0,3,0,0,9981
1506,778.0,7,0,4,672.0,3,0,5,143.0,4,0,716.0,0,4,0,0,1,2,2005,0,1,1,0,1,0,3,0,1,8251
1334,553.0,7,0,3,477.0,1,0,6,264.0,3,0,713.0,0,3,0,0,1,39,1967,0,1,1,0,1,0,3,0,0,10140
1295,0.0,7,0,4,312.0,0,0,5,0.0,4,1,0.0,1,0,0,1,1,20,1986,1,1,0,0,0,0,2,0,0,8239
1344,336.0,7,0,3,456.0,1,0,6,0.0,4,0,336.0,0,3,0,0,1,78,1929,0,0,0,0,0,0,3,0,1,5700
732,630.0,5,0,3,240.0,1,0,7,0.0,3,0,0.0,0,3,0,0,1,57,1952,0,0,1,0,0,0,2,0,0,7200
1468,0.0,8,0,4,904.0,3,0,5,0.0,4,0,1468.0,0,4,0,0,1,1,2008,0,1,1,0,0,0,3,0,1,9178
1069,727.0,6,0,3,440.0,1,0,5,0.0,3,1,186.0,0,4,0,0,1,31,1975,0,1,0,0,0,0,2,0,1,4043
1040,769.0,5,0,3,499.0,1,0,6,0.0,3,1,271.0,0,4,0,0,1,33,1975,0,0,0,0,0,0,3,0,0,4224
999,925.0,5,0,3,308.0,3,0,5,0.0,3,0,0.0,0,4,0,0,1,44,1963,0,0,0,0,0,0,3,0,0,11235
1349,0.0,7,0,3,539.0,1,0,5,108.0,3,0,1349.0,0,4,0,0,1,7,2000,0,0,1,0,1,0,3,0,0,8450
1442,0.0,7,0,3,500.0,1,0,5,0.0,3,0,1424.0,0,4,0,0,1,19,1990,0,1,1,0,0,0,3,0,0,11851
747,0.0,4,0,3,220.0,1,0,6,0.0,3,0,747.0,0,3,0,0,1,65,1945,0,0,0,0,0,0,2,0,0,4608
1578,0.0,8,0,4,840.0,1,0,5,194.0,5,0,1573.0,0,4,0,0,1,1,2008,0,0,1,0,1,0,3,1,1,9262
882,0.0,5,0,3,308.0,0,0,5,0.0,3,0,0.0,1,0,0,1,1,52,1956,0,0,1,0,0,0,2,0,0,12702
1511,1038.0,7,0,4,398.0,3,0,5,40.0,4,1,330.0,0,4,0,0,1,4,2002,0,0,0,0,1,0,2,0,1,2938
1128,550.0,6,0,3,480.0,3,0,6,138.0,3,0,752.0,0,3,0,0,1,43,1964,0,0,1,0,1,0,3,0,1,18160
1312,637.0,7,0,3,495.0,1,0,7,125.0,3,0,675.0,0,3,0,0,1,50,1958,0,1,1,0,1,0,3,0,1,11355
1302,350.0,5,0,3,264.0,1,0,5,356.0,3,0,280.0,0,3,1,0,1,36,1972,0,0,0,0,1,0,3,0,0,1680
2696,1373.0,9,1,5,958.0,4,0,5,1095.0,5,0,1473.0,0,5,0,0,1,7,2003,0,0,1,0,1,0,3,0,2,14300
1356,0.0,7,0,4,484.0,1,0,5,0.0,4,0,628.0,0,4,0,0,1,1,2007,0,0,0,0,0,0,3,0,1,10616
2184,936.0,9,1,5,836.0,3,0,5,154.0,5,0,168.0,0,5,0,0,1,1,2008,0,0,0,0,1,0,3,1,1,11308
1964,403.0,7,0,3,483.0,1,0,6,660.0,3,0,400.0,0,3,0,0,1,32,1976,0,1,0,0,1,0,4,0,1,10480
1321,926.0,8,0,4,484.0,4,1,5,0.0,4,1,386.0,0,4,0,0,1,17,1990,0,1,0,0,0,0,1,0,1,5118
1646,1373.0,8,0,4,525.0,4,0,5,186.0,4,1,221.0,0,5,0,0,1,6,2004,0,0,0,0,1,0,2,1,1,3811
1260,747.0,7,0,4,598.0,2,0,7,174.0,3,0,513.0,0,4,0,0,1,25,1983,0,0,1,0,1,0,3,0,0,10825
1316,234.0,5,0,3,484.0,1,0,7,0.0,3,0,0.0,0,3,0,0,1,81,1929,0,0,0,0,0,0,3,0,0,5500
1432,0.0,5,0,3,360.0,1,0,7,0.0,3,0,264.0,0,2,0,0,1,97,1910,0,0,0,0,0,0,2,0,0,9600
1958,497.0,7,0,4,499.0,1,0,5,0.0,4,0,282.0,0,4,0,0,1,13,1994,0,1,0,0,0,0,3,0,1,9317
1788,0.0,8,0,4,522.0,3,0,5,0.0,5,0,1753.0,0,4,0,0,1,8,2001,0,1,1,0,0,0,3,0,1,11838
1935,544.0,8,0,4,552.0,1,0,5,110.0,3,0,288.0,0,4,0,0,1,0,2009,0,0,0,0,1,0,3,1,0,8004
1969,0.0,6,0,3,400.0,1,0,6,0.0,3,0,1272.0,0,3,0,0,0,70,1938,0,0,0,0,0,0,4,0,1,6876
1986,0.0,7,0,4,434.0,1,0,5,196.0,4,0,847.0,0,4,0,0,1,5,2003,0,0,0,0,1,0,4,0,1,8396
1214,0.0,7,0,4,520.0,1,0,5,0.0,4,0,1214.0,0,4,0,0,1,1,2009,0,1,1,0,0,0,2,0,0,9803
1342,846.0,8,1,4,550.0,1,0,5,176.0,4,1,496.0,0,4,0,0,1,2,2006,0,0,0,0,1,0,2,0,1,6240
2898,1165.0,8,0,4,665.0,3,0,6,0.0,4,0,0.0,0,4,0,0,1,32,1976,0,0,1,0,0,0,2,0,1,15498
2004,651.0,8,0,4,644.0,1,0,5,0.0,4,0,219.0,0,5,0,0,1,7,2002,0,0,0,0,0,0,4,0,1,12891
986,0.0,6,0,3,180.0,1,0,5,0.0,3,0,960.0,0,3,0,0,1,81,1926,0,0,0,0,0,0,2,0,1,6180
1108,0.0,7,0,3,280.0,1,0,7,0.0,4,0,637.0,0,3,0,0,1,77,1930,0,0,0,0,0,0,3,0,1,7449
1214,0.0,3,0,3,936.0,1,0,4,0.0,3,0,672.0,0,3,0,0,1,91,1915,0,0,0,0,0,0,3,0,0,10410
2217,351.0,8,0,4,621.0,4,0,6,0.0,4,0,1043.0,0,3,0,0,1,37,1970,0,0,1,0,0,0,4,0,1,15865
2201,0.0,6,0,4,432.0,3,0,7,0.0,4,0,697.0,0,4,0,0,1,40,1966,0,0,0,0,0,0,4,0,1,19690
1220,16.0,7,0,4,397.0,3,0,5,16.0,4,1,1204.0,0,4,0,0,1,4,2005,0,0,0,0,1,0,2,0,1,3182
1378,141.0,7,0,3,360.0,1,0,9,0.0,4,0,548.0,0,3,0,0,1,80,1928,0,0,0,0,0,0,3,0,1,9600
930,0.0,4,0,3,308.0,0,0,7,0.0,4,0,0.0,1,0,0,0,1,64,1946,0,0,1,0,0,0,2,0,0,11100
988,532.0,5,0,3,264.0,3,0,5,0.0,3,0,456.0,0,3,0,0,1,52,1958,0,0,0,0,0,0,2,0,0,13587
1964,1571.0,8,0,4,892.0,3,0,5,674.0,4,0,393.0,0,5,0,0,1,3,2005,0,0,1,0,1,0,3,0,1,11447
1270,0.0,7,0,4,524.0,1,0,5,0.0,4,0,1270.0,0,4,0,0,1,2,2005,0,1,1,0,0,0,2,0,0,7242
2240,0.0,5,0,3,528.0,0,0,5,0.0,3,0,0.0,1,0,0,0,1,30,1979,0,0,0,0,0,0,6,0,0,7018
1494,457.0,8,0,4,478.0,4,0,5,0.0,4,1,0.0,0,4,0,1,1,13,1994,0,0,0,0,0,0,1,0,1,9466
1364,623.0,5,0,3,331.0,2,0,5,0.0,3,0,556.0,0,2,0,1,1,49,1957,0,1,1,0,0,0,3,0,1,8400
2153,904.0,9,0,4,736.0,2,0,5,204.0,5,0,536.0,0,5,0,0,1,9,2000,0,0,0,0,1,0,3,0,2,11050
1336,637.0,4,0,3,570.0,1,0,6,0.0,3,0,0.0,0,3,0,0,1,86,1920,0,0,0,0,0,0,3,0,0,11040
1656,0.0,7,0,4,397.0,1,0,5,92.0,4,0,746.0,0,4,0,0,1,5,2003,0,0,0,0,1,0,3,1,1,6931
1499,0.0,6,0,4,473.0,1,0,5,68.0,4,0,781.0,0,4,0,0,1,11,1995,0,1,0,0,1,0,3,0,1,12438
2794,689.0,8,0,4,810.0,1,0,5,506.0,5,0,773.0,0,4,0,0,1,14,1995,0,0,0,0,1,1,4,0,1,15138
2030,156.0,6,0,3,551.0,1,0,6,298.0,4,0,692.0,0,3,0,0,1,31,1976,0,0,0,0,1,0,4,0,1,12046
1254,600.0,6,0,3,525.0,3,0,5,291.0,3,0,618.0,0,3,0,0,1,46,1961,0,1,0,0,1,0,3,0,1,9600
1989,932.0,8,0,4,586.0,2,0,5,210.0,4,0,133.0,0,4,0,0,1,4,2002,0,0,0,0,1,0,3,0,1,11367
1898,1116.0,5,0,3,484.0,1,0,5,0.0,3,0,782.0,0,3,0,1,1,52,1956,0,0,1,0,0,0,3,0,2,26073
988,725.0,5,0,3,360.0,1,0,6,52.0,3,0,263.0,0,3,0,0,1,41,1966,0,0,1,0,1,0,3,0,0,7150
1801,1247.0,7,0,3,484.0,1,0,8,0.0,3,0,254.0,0,3,0,1,1,51,1959,0,0,1,0,0,0,1,0,2,15602
1872,0.0,5,0,3,484.0,0,0,4,0.0,3,0,0.0,1,0,0,0,1,32,1976,0,0,0,0,0,0,4,0,0,10260
2439,1198.0,8,0,4,560.0,2,0,5,256.0,4,0,333.0,0,4,0,0,1,6,2001,0,0,0,0,1,0,4,0,1,12728
1764,0.0,8,0,4,560.0,3,0,5,192.0,4,0,850.0,0,4,0,0,1,9,1999,0,0,0,0,1,0,3,0,1,11690
1200,661.0,5,0,3,884.0,2,0,8,166.0,4,0,203.0,0,3,0,0,1,41,1965,0,0,1,0,1,0,1,0,0,9230
1030,282.0,6,0,3,264.0,1,0,7,380.0,3,0,212.0,0,3,1,0,1,34,1972,0,0,0,0,1,0,3,0,0,1890
2034,739.0,7,0,3,645.0,1,0,5,573.0,4,0,318.0,0,4,0,0,1,12,1997,0,1,0,0,1,0,3,0,0,9375
1405,0.0,7,1,4,478.0,1,0,5,163.0,4,1,1405.0,0,4,0,0,1,6,2003,0,1,0,0,1,0,2,1,1,3480
1229,1059.0,4,0,3,284.0,1,0,6,0.0,3,0,75.0,0,3,0,0,1,53,1956,0,1,1,0,0,0,3,0,0,17140
1932,654.0,7,0,4,610.0,1,0,5,0.0,4,0,325.0,0,4,0,0,1,4,2003,0,1,0,0,0,0,3,0,1,8749
1299,736.0,6,0,3,494.0,1,0,5,0.0,4,0,231.0,0,3,0,0,1,53,1954,0,0,1,0,0,0,3,0,1,11375
1402,0.0,7,0,4,648.0,3,0,5,72.0,4,1,1258.0,0,5,0,0,1,1,2006,0,0,0,0,1,0,2,0,1,3922
1504,16.0,7,0,4,457.0,1,0,5,16.0,4,1,1330.0,0,4,0,0,1,4,2005,0,0,0,0,1,0,1,0,1,3182
1442,608.0,6,0,3,301.0,1,0,6,243.0,3,0,834.0,0,3,0,0,1,49,1958,0,1,1,0,1,0,4,0,0,9750
1779,894.0,7,0,4,586.0,2,0,5,0.0,4,0,57.0,0,4,0,0,1,7,1999,0,0,0,0,0,0,3,0,1,13426
1953,0.0,8,0,4,1043.0,2,0,5,0.0,4,0,1082.0,0,4,0,0,1,4,2005,0,1,0,0,0,0,3,0,1,10574
1909,0.0,7,0,4,529.0,1,0,5,0.0,4,0,872.0,0,4,0,0,1,4,2002,0,1,0,0,0,0,4,0,0,8726
1630,0.0,7,0,4,436.0,1,0,5,200.0,4,0,868.0,0,4,0,0,1,5,2004,0,0,0,0,1,0,3,0,1,7984
1250,0.0,5,0,3,280.0,1,0,7,0.0,2,0,686.0,0,3,0,0,1,88,1918,0,0,0,0,0,0,3,0,0,8248
1328,569.0,6,0,3,528.0,1,0,5,451.0,3,0,678.0,0,3,0,0,1,47,1963,0,0,1,0,1,0,3,0,2,9790
988,534.0,5,0,3,276.0,1,0,7,0.0,3,0,246.0,0,3,0,0,1,57,1950,0,0,1,0,0,0,3,0,0,7200
1278,673.0,6,0,3,240.0,1,0,5,0.0,3,0,181.0,0,3,0,0,1,54,1954,0,0,0,0,0,0,4,0,0,7200
1716,0.0,6,0,4,615.0,1,0,5,0.0,4,0,858.0,0,4,0,0,1,1,2005,0,1,0,0,0,0,3,0,0,8125
498,0.0,2,0,3,216.0,1,0,3,0.0,3,0,498.0,0,3,0,0,1,84,1922,0,0,0,0,0,0,1,0,0,8088
2840,988.0,7,0,4,1314.0,1,0,7,168.0,4,0,432.0,0,4,0,0,0,30,1978,0,0,0,0,1,0,4,0,2,12511
987,321.0,6,0,3,280.0,1,0,6,127.0,3,0,162.0,0,3,1,0,1,38,1970,0,0,0,0,1,0,2,0,0,1869
756,0.0,4,0,3,440.0,1,0,4,0.0,3,0,660.0,0,2,0,0,1,83,1927,0,0,0,0,0,0,2,0,0,9259
1712,1196.0,8,1,4,701.0,4,0,5,270.0,4,0,516.0,0,5,0,0,1,7,2002,0,1,1,0,1,0,3,0,1,16770
1069,360.0,6,0,3,440.0,1,0,5,0.0,3,1,709.0,0,4,0,0,1,33,1977,0,1,0,0,0,0,2,0,1,4043
1335,0.0,7,0,4,575.0,1,0,5,0.0,4,0,1335.0,0,4,0,0,1,1,2006,0,1,1,0,0,0,3,0,0,9000
1518,1218.0,8,1,5,588.0,4,0,5,472.0,5,1,300.0,0,5,0,0,1,5,2003,0,1,0,0,1,0,1,0,1,12677
1780,770.0,8,0,4,612.0,3,0,5,0.0,4,0,150.0,0,4,0,0,1,1,2007,0,0,0,0,0,0,3,0,1,12852
1484,0.0,4,0,2,264.0,1,0,1,0.0,3,0,771.0,0,3,0,0,0,97,1910,0,0,0,0,0,0,3,0,0,10320
1652,686.0,5,0,3,416.0,1,0,6,0.0,3,0,0.0,0,2,0,0,1,95,1915,0,0,0,0,0,0,4,0,0,10800
2503,727.0,7,0,4,564.0,1,0,5,272.0,4,0,496.0,0,4,0,0,1,17,1990,0,1,0,0,1,0,3,0,1,19522
2704,1410.0,8,0,4,538.0,4,0,7,0.0,5,0,542.0,0,4,0,0,1,37,1972,0,0,0,0,0,0,4,0,3,13860
1592,408.0,8,0,4,484.0,4,0,5,519.0,4,0,683.0,0,4,0,0,1,13,1994,0,0,1,0,1,0,3,0,1,11927
1394,0.0,7,0,4,400.0,1,0,5,0.0,4,0,384.0,0,4,0,0,1,4,2003,0,0,0,0,0,0,3,0,1,11950
1328,0.0,4,0,3,210.0,1,0,4,0.0,3,0,686.0,0,3,0,0,1,81,1925,0,0,0,0,0,0,3,0,0,9906
1593,1153.0,8,0,4,682.0,3,1,5,0.0,5,1,440.0,0,5,0,0,1,7,2001,0,0,0,0,0,0,0,0,1,4923
720,495.0,4,0,3,0.0,1,0,5,0.0,3,0,225.0,0,3,0,0,1,89,1920,0,0,0,0,0,0,2,0,0,7879
912,312.0,5,0,3,288.0,1,0,5,0.0,3,0,0.0,0,3,0,0,1,42,1964,0,0,1,0,0,0,2,0,0,7800
1456,0.0,8,0,4,400.0,4,0,5,40.0,4,1,1273.0,0,4,0,0,1,3,2003,0,0,0,0,1,0,2,0,1,3196
1944,0.0,7,0,3,216.0,1,0,8,0.0,3,0,672.0,0,3,0,0,0,94,1915,0,0,0,0,0,0,3,0,0,9928
1502,368.0,8,0,4,528.0,3,1,5,0.0,4,1,0.0,0,4,0,0,1,25,1985,0,1,0,0,0,0,1,0,0,6820
2064,0.0,8,0,4,527.0,1,0,5,216.0,4,0,1074.0,0,4,0,0,1,1,2005,0,0,0,0,1,0,4,0,1,13128
1576,0.0,5,0,3,225.0,1,0,6,0.0,3,0,1042.0,0,3,0,0,1,78,1928,0,0,0,0,0,0,3,0,1,6240
1658,219.0,6,0,3,431.0,1,0,5,0.0,3,0,554.0,0,4,0,0,1,13,1995,0,0,0,0,0,0,3,0,1,8000
713,0.0,3,0,3,371.0,1,0,8,0.0,4,0,713.0,0,3,0,0,1,76,1930,0,0,0,0,0,0,2,0,0,10410
2554,0.0,7,0,3,704.0,1,0,8,0.0,3,0,718.0,0,3,0,0,1,117,1890,0,0,0,0,0,0,3,0,0,10800
1374,326.0,7,0,4,400.0,1,0,5,0.0,4,0,58.0,0,4,0,0,1,6,2004,0,0,0,0,0,0,3,0,1,13300
2574,0.0,8,0,4,868.0,1,0,5,270.0,5,0,1482.0,0,5,0,0,1,0,2007,0,0,0,0,1,0,3,1,1,9588
1548,556.0,6,0,3,440.0,1,0,6,0.0,4,1,248.0,0,4,0,0,1,31,1976,0,0,0,0,0,0,3,0,1,2308
1404,594.0,5,0,3,504.0,1,0,5,176.0,3,0,594.0,0,3,0,0,1,40,1969,0,0,1,0,1,0,3,0,1,13383
1440,360.0,5,0,3,480.0,1,0,6,0.0,3,0,360.0,0,3,0,0,1,42,1964,0,0,0,0,0,0,4,0,1,9350
1803,1341.0,8,0,4,482.0,4,0,5,0.0,4,0,54.0,0,4,0,0,1,16,1994,0,0,1,0,0,0,3,0,2,9892
2200,1084.0,5,0,3,0.0,1,0,7,0.0,3,0,188.0,0,3,0,0,1,108,1900,0,0,0,0,0,0,4,0,0,8777
2037,0.0,7,0,4,472.0,3,0,5,0.0,4,0,672.0,0,4,0,0,1,12,1996,0,0,0,0,0,0,3,0,1,10541
896,0.0,4,0,3,280.0,0,0,7,0.0,3,0,0.0,1,0,0,0,1,62,1946,0,0,1,0,0,0,2,0,0,5940
1281,1030.0,4,0,3,580.0,2,0,7,0.0,3,0,55.0,0,3,0,0,0,82,1925,0,0,0,0,0,0,1,0,0,10284
1976,791.0,8,0,4,885.0,1,0,5,242.0,4,0,253.0,0,4,0,0,1,8,1998,0,0,0,0,1,1,3,0,1,9660
1608,847.0,6,0,3,470.0,1,0,5,0.0,3,0,98.0,0,4,0,0,1,12,1997,0,0,0,0,0,0,3,0,1,10179
1210,0.0,5,0,3,616.0,0,0,5,140.0,3,0,0.0,1,0,0,0,1,56,1953,0,0,1,0,1,0,2,0,0,9533
1612,788.0,5,0,3,363.0,1,0,6,0.0,3,0,200.0,0,3,0,0,1,60,1950,0,0,0,0,0,0,3,0,0,5830
1728,198.0,5,0,3,371.0,1,0,6,0.0,3,0,1018.0,0,3,0,0,1,54,1953,0,0,0,0,0,0,3,0,1,12099
2482,0.0,8,0,4,642.0,4,0,5,245.0,4,0,1094.0,0,4,0,0,1,2,2005,0,0,0,0,1,0,4,0,1,12665
1478,1270.0,6,0,3,498.0,1,0,5,30.0,3,0,208.0,0,3,0,0,1,49,1960,0,0,1,0,1,0,3,0,2,17600
1724,0.0,7,0,4,616.0,1,0,5,190.0,4,0,796.0,0,4,0,0,1,3,2003,0,0,0,0,1,0,3,0,1,7162
1425,846.0,7,0,3,591.0,2,0,5,0.0,3,0,579.0,0,4,0,0,1,8,1998,0,1,1,0,0,0,3,0,0,8685
1322,48.0,5,0,3,280.0,1,0,8,0.0,3,0,624.0,0,3,0,0,1,68,1939,0,0,0,0,0,0,4,0,0,6240
1428,208.0,7,0,3,576.0,1,0,7,0.0,3,0,504.0,0,3,0,0,1,106,1900,0,0,0,0,0,0,4,0,0,6451
1194,0.0,6,0,3,312.0,1,0,6,220.0,3,0,1194.0,0,3,0,0,1,51,1959,0,1,1,0,1,0,3,0,0,8760
1818,669.0,8,1,4,774.0,3,0,5,246.0,5,0,226.0,0,5,0,0,1,0,2007,0,0,0,0,1,0,3,1,1,12568
2956,0.0,8,1,4,916.0,3,0,5,502.0,5,0,1706.0,0,4,0,0,1,3,2004,0,1,0,0,1,0,5,0,1,13069
1210,576.0,6,0,3,528.0,3,0,6,257.0,3,0,552.0,0,3,0,0,1,31,1975,0,0,0,0,1,0,3,0,0,11080
1641,190.0,5,0,3,490.0,1,0,4,0.0,3,0,0.0,0,4,0,0,1,36,1972,0,0,0,0,0,0,4,0,1,10759
1053,567.0,5,0,3,750.0,1,0,7,85.0,5,0,413.0,0,3,0,0,1,48,1958,0,1,1,0,1,0,3,0,0,8973
2125,851.0,7,0,4,576.0,1,0,5,0.0,4,0,213.0,0,5,0,0,1,12,1996,0,1,0,0,0,1,4,0,2,10990
1072,467.0,6,0,3,525.0,4,0,5,76.0,4,1,80.0,0,4,0,0,1,2,2005,0,0,0,0,1,0,2,1,0,3675
1664,0.0,6,0,3,616.0,2,0,5,0.0,3,0,1664.0,0,3,0,0,1,28,1978,0,0,0,0,0,0,4,0,0,8385
1337,1051.0,7,0,4,511.0,1,0,5,0.0,4,1,354.0,0,4,0,0,1,11,1999,0,0,0,0,0,0,2,0,1,5858
