id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,electrical,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,paveddrive,wooddecksf,mosold,yrsold,saleprice,porch,pool,garage,fireplace,bsmt,masvnr,agesold,remodelled,bighouse,2ndflr
301,20,RL,100.0,15602,1,Lvl,Inside,flat,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,ALQ,1247.0,254.0,3,SBrkr,1801,1.0,2,0,1,1,3,Typ,2,3,Attchd,Fin,484.0,3,Y,0,3,2010,289000,1,0,1,1,1,0,51,0,0,0
1569,90,RL,76.0,10260,0,Lvl,Inside,flat,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,0,0,None,0.0,0.0,3,SBrkr,1872,0.0,2,2,4,2,3,Typ,0,0,Attchd,Unf,484.0,3,Y,0,11,2008,100000,0,0,1,0,1,0,32,1,0,1
2153,60,RL,0.0,12728,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,4,PConc,4,2,GLQ,1198.0,333.0,5,SBrkr,2439,1.0,2,1,4,1,4,Typ,1,3,Attchd,Fin,560.0,3,Y,184,1,2007,275000,1,0,1,1,1,1,6,1,0,1
1467,60,RL,96.0,11690,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,4,PConc,4,3,Unf,0.0,850.0,5,SBrkr,1764,0.0,2,1,3,1,4,Typ,1,3,Attchd,Unf,560.0,3,Y,120,6,2008,207000,1,0,1,1,1,1,9,0,0,1
2540,20,RL,71.0,9230,0,Lvl,Corner,flat,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,CBlock,3,2,GLQ,661.0,203.0,4,SBrkr,1200,1.0,1,1,1,1,4,Typ,0,0,Detchd,Unf,884.0,3,Y,0,10,2006,146000,1,0,1,0,1,1,41,0,0,0
2368,160,RM,21.0,1890,0,Lvl,Inside,flat,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,3,CBlock,3,1,ALQ,282.0,212.0,5,SBrkr,1030,0.0,1,1,3,1,3,Typ,0,0,Detchd,Unf,264.0,3,Y,0,7,2006,116000,0,0,1,0,1,1,34,1,0,1
874,60,RL,0.0,9375,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,PConc,4,1,GLQ,739.0,318.0,5,SBrkr,2034,1.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,645.0,3,Y,576,2,2009,219500,1,0,1,0,1,1,12,0,0,1
463,120,RL,48.0,3480,0,Lvl,Inside,flat,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,4,PConc,4,1,Unf,0.0,1405.0,5,SBrkr,1405,0.0,2,0,2,1,4,Typ,1,3,Attchd,RFn,478.0,3,Y,148,11,2009,173000,1,0,1,1,1,1,6,1,0,0
784,20,RL,0.0,17140,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,ALQ,1059.0,75.0,5,FuseA,1229,0.0,1,0,3,1,3,Typ,0,0,Attchd,RFn,284.0,3,Y,0,4,2009,135000,0,0,1,0,1,0,53,1,0,0
2149,60,RL,70.0,8749,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,654.0,325.0,5,SBrkr,1932,1.0,2,1,3,1,4,Typ,1,4,Attchd,RFn,610.0,3,Y,0,6,2007,213000,1,0,1,1,1,0,4,1,0,1
2069,20,RL,91.0,11375,0,Lvl,Inside,flat,Sawyer,Norm,Norm,1Fam,1Story,6,5,1954,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,Rec,736.0,231.0,3,SBrkr,1299,0.0,1,0,3,1,4,Typ,1,3,Attchd,Unf,494.0,3,Y,81,10,2007,150000,1,0,1,1,1,0,53,0,0,0
1743,120,RL,53.0,3922,0,Lvl,Inside,flat,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,PConc,5,3,Unf,0.0,1258.0,5,SBrkr,1402,0.0,0,2,2,1,4,Typ,1,4,Attchd,Fin,648.0,3,Y,120,2,2007,194201,1,0,1,1,1,1,1,0,0,0
472,120,RL,43.0,3182,0,Lvl,Inside,flat,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,PConc,4,1,GLQ,16.0,1330.0,5,SBrkr,1504,0.0,2,0,1,1,4,Typ,1,4,Attchd,Fin,457.0,3,Y,156,5,2009,181000,0,0,1,1,1,1,4,0,0,0
1921,20,RL,75.0,9750,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,CBlock,3,1,Rec,608.0,834.0,4,SBrkr,1442,0.0,1,1,4,1,3,Typ,0,0,Attchd,RFn,301.0,3,Y,0,4,2007,157900,1,0,1,0,1,1,49,1,0,0
2778,60,RL,72.0,13426,1,Lvl,Corner,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,2,GLQ,894.0,57.0,5,SBrkr,1779,1.0,2,1,3,1,4,Typ,1,3,Attchd,Fin,586.0,3,Y,208,9,2006,217000,1,0,1,1,1,0,7,0,0,1
526,60,FV,85.0,10574,0,Lvl,Inside,flat,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,2,Unf,0.0,1082.0,5,SBrkr,1953,0.0,2,1,3,1,4,Typ,1,4,Attchd,RFn,1043.0,3,Y,160,5,2009,252000,1,0,1,1,1,0,4,0,0,1
2795,60,RL,70.0,8726,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,872.0,5,SBrkr,1909,0.0,2,1,4,1,4,Typ,0,0,BuiltIn,RFn,529.0,3,Y,0,9,2006,197000,1,0,1,0,1,0,4,1,0,1
478,60,RL,62.0,7984,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,4,PConc,4,1,Unf,0.0,868.0,5,SBrkr,1630,0.0,2,1,3,1,4,Typ,1,4,BuiltIn,Fin,436.0,3,Y,120,9,2009,189500,1,0,1,1,1,1,5,0,0,1
2841,50,RL,45.0,8248,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,Gable,CompShg,Stucco,Stucco,None,0.0,3,BrkTil,3,1,Unf,0.0,686.0,4,SBrkr,1250,0.0,1,1,3,1,2,Typ,0,0,Detchd,Unf,280.0,3,P,207,7,2006,116000,1,0,1,0,1,0,88,0,0,1
119,20,RL,0.0,9790,0,Lvl,Inside,flat,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,CBlock,3,1,ALQ,569.0,678.0,3,SBrkr,1328,1.0,1,1,3,1,3,Typ,2,4,Attchd,Unf,528.0,3,Y,0,6,2010,143000,1,0,1,1,1,1,47,1,0,0
1960,20,RL,60.0,7200,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,BLQ,534.0,246.0,3,SBrkr,988,0.0,1,0,3,1,3,Typ,0,0,Attchd,Unf,276.0,3,Y,0,5,2007,119000,1,0,1,0,1,0,57,1,0,0
1277,50,RL,60.0,7200,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Rec,673.0,181.0,2,FuseA,1278,0.0,1,0,4,1,3,Typ,0,0,Attchd,Unf,240.0,3,Y,0,4,2008,127500,0,0,1,0,1,0,54,1,0,1
2466,60,FV,65.0,8125,0,Lvl,Inside,flat,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,858.0,5,SBrkr,1716,0.0,2,1,3,1,4,Typ,0,0,Attchd,RFn,615.0,3,Y,0,2,2006,200825,1,0,1,0,1,0,1,1,0,1
2844,30,RL,60.0,8088,0,Lvl,Inside,flat,Edwards,Feedr,Norm,1Fam,1Story,2,3,1922,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,Unf,0.0,498.0,3,FuseF,498,0.0,1,0,1,1,3,Typ,0,0,Detchd,Unf,216.0,2,N,0,2,2006,35000,1,0,1,0,1,0,84,0,0,0
1028,60,RL,0.0,12511,1,Lvl,Corner,flat,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,Mansard,WdShake,Plywood,Plywood,BrkFace,168.0,4,PConc,4,1,ALQ,988.0,432.0,5,SBrkr,2840,0.0,2,1,4,1,4,Min2,2,4,Attchd,Fin,1314.0,4,Y,0,12,2008,292500,1,0,1,1,1,1,30,1,0,1
1043,160,RM,21.0,1869,0,Lvl,Inside,flat,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,3,CBlock,3,1,Rec,321.0,162.0,3,SBrkr,987,0.0,1,1,2,1,3,Typ,0,0,Detchd,Unf,280.0,3,Y,0,9,2008,106000,0,0,1,0,1,1,38,1,0,1
231,30,RL,94.0,9259,0,Lvl,Corner,flat,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,2,1,Unf,0.0,660.0,3,SBrkr,756,0.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,440.0,3,N,80,6,2010,85000,0,0,1,0,1,0,83,0,0,0
461,20,RL,129.0,16770,0,Lvl,Corner,flat,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,PConc,5,4,GLQ,1196.0,516.0,5,SBrkr,1712,1.0,2,0,3,1,4,Typ,1,4,Attchd,RFn,701.0,3,Y,218,9,2009,286500,1,0,1,1,1,1,7,0,0,0
33,120,RL,53.0,4043,0,Lvl,Inside,flat,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,CBlock,4,1,ALQ,360.0,709.0,3,SBrkr,1069,0.0,2,0,2,1,3,Typ,1,2,Attchd,RFn,440.0,3,Y,0,7,2010,127500,1,0,1,1,1,0,33,1,0,0
1795,20,FV,75.0,9000,0,Lvl,Inside,flat,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,1335.0,5,SBrkr,1335,0.0,2,0,3,1,4,Typ,0,0,Attchd,RFn,575.0,3,Y,0,6,2007,210400,1,0,1,0,1,0,1,0,0,0
1073,120,RL,62.0,12677,1,Lvl,Inside,flat,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,5,PConc,5,4,GLQ,1218.0,300.0,5,SBrkr,1518,0.0,1,1,1,1,5,Typ,1,4,Attchd,RFn,588.0,3,Y,185,4,2008,274000,1,0,1,1,1,1,5,0,0,0
1576,60,RL,107.0,12852,1,HLS,Corner,flat,Timber,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,3,GLQ,770.0,150.0,5,SBrkr,1780,1.0,2,1,3,1,4,Typ,1,4,Attchd,Fin,612.0,3,Y,0,1,2008,264966,1,0,1,1,1,0,1,1,0,1
2044,50,RM,60.0,10320,0,Lvl,Corner,flat,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,1,Unf,0.0,771.0,2,SBrkr,1484,0.0,2,0,3,1,3,Sal,0,0,Detchd,Unf,264.0,2,N,14,9,2007,50000,1,0,1,0,1,0,97,0,1,1
185,50,RM,60.0,10800,0,Lvl,Inside,flat,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,PConc,2,1,LwQ,686.0,0.0,3,SBrkr,1652,1.0,2,0,4,1,3,Typ,0,0,Detchd,Unf,416.0,3,Y,0,6,2010,139000,1,0,1,0,1,0,95,0,0,1
1828,60,RL,0.0,19522,1,Bnk,Inside,flat,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,4,PConc,4,1,GLQ,727.0,496.0,4,SBrkr,2503,1.0,2,1,3,1,4,Typ,1,3,Attchd,RFn,564.0,3,Y,0,2,2007,300000,1,0,1,1,1,1,17,1,0,1
344,80,RL,75.0,13860,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,CBlock,4,4,GLQ,1410.0,542.0,4,SBrkr,2704,1.0,2,1,4,1,5,Typ,3,3,Attchd,Fin,538.0,3,Y,269,7,2009,345000,1,0,1,1,1,0,37,0,0,1
2152,20,RL,73.0,11927,0,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,4,PConc,4,4,BLQ,408.0,683.0,5,SBrkr,1592,0.0,2,0,3,1,4,Typ,1,3,Attchd,Fin,484.0,3,Y,120,6,2007,228000,1,0,1,1,1,1,13,0,0,0
1752,80,RL,0.0,11950,1,Lvl,Corner,flat,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,Unf,0.0,384.0,5,SBrkr,1394,0.0,2,1,3,1,4,Typ,1,3,BuiltIn,Fin,400.0,3,Y,100,10,2007,165500,0,0,1,1,1,0,4,1,0,1
2637,70,RM,57.0,9906,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Unf,0.0,686.0,2,SBrkr,1328,0.0,1,0,3,1,3,Typ,0,0,Detchd,Unf,210.0,3,Y,0,9,2006,107000,1,0,1,0,1,0,81,0,0,1
1000,120,RL,41.0,4923,0,Lvl,Inside,flat,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,PConc,5,3,GLQ,1153.0,440.0,5,SBrkr,1593,1.0,1,1,0,1,5,Typ,1,4,Attchd,Fin,682.0,3,Y,0,8,2008,286000,1,0,1,1,1,0,7,0,0,0
727,30,C (all),60.0,7879,0,Lvl,Inside,flat,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,Rec,495.0,225.0,3,FuseA,720,0.0,1,0,2,1,3,Typ,0,0,None,None,0.0,0,N,0,11,2009,34900,1,0,0,0,1,0,89,0,0,0
2612,20,RL,66.0,7800,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,Rec,312.0,0.0,3,SBrkr,912,0.0,1,0,2,1,3,Typ,0,0,Attchd,Unf,288.0,3,Y,0,11,2006,115000,0,0,1,0,1,0,42,1,0,0
2422,120,RL,0.0,3196,0,Lvl,Inside,flat,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,PConc,4,4,Unf,0.0,1273.0,5,SBrkr,1456,0.0,2,0,2,1,4,Typ,1,3,Attchd,Fin,400.0,3,Y,143,5,2006,215000,1,0,1,1,1,1,3,1,0,0
752,70,RM,68.0,9928,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,Unf,0.0,672.0,2,SBrkr,1944,0.0,2,0,3,1,3,Min2,0,0,Detchd,Unf,216.0,3,N,24,6,2009,179900,1,0,1,0,1,0,94,0,0,1
15,120,RL,0.0,6820,1,Lvl,Corner,flat,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,PConc,4,3,GLQ,368.0,0.0,3,SBrkr,1502,1.0,1,1,1,1,4,Typ,0,0,Attchd,RFn,528.0,3,Y,0,6,2010,212000,1,0,1,0,1,0,25,1,0,0
2319,60,RL,50.0,13128,1,HLS,CulDSac,flat,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,PConc,4,1,Unf,0.0,1074.0,5,SBrkr,2064,0.0,2,1,4,1,4,Typ,1,4,Attchd,Fin,527.0,3,Y,0,1,2006,250000,1,0,1,1,1,1,1,1,0,1
2681,50,RM,52.0,6240,0,Lvl,Inside,flat,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,Unf,0.0,1042.0,5,SBrkr,1576,0.0,1,0,3,1,3,Typ,1,4,Detchd,Unf,225.0,3,Y,0,8,2006,149000,0,0,1,1,1,0,78,0,0,1
1006,60,RL,0.0,8000,0,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,PConc,4,1,GLQ,219.0,554.0,4,SBrkr,1658,1.0,2,1,3,1,3,Typ,1,3,Attchd,Fin,431.0,3,Y,224,6,2008,188000,1,0,1,1,1,0,13,0,0,1
2596,30,RL,60.0,10410,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,1Story,3,8,1930,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,3,1,Unf,0.0,713.0,5,SBrkr,713,0.0,1,0,2,1,4,Typ,0,0,Detchd,Unf,371.0,2,N,0,10,2006,99800,1,0,1,0,1,0,76,0,0,0
2002,70,RM,60.0,10800,0,Bnk,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,BrkTil,3,1,Unf,0.0,718.0,5,SBrkr,2554,0.0,1,1,3,1,3,Typ,0,0,Detchd,Unf,704.0,3,P,0,7,2007,159500,1,0,1,0,1,0,117,0,0,1
55,80,RL,67.0,13300,1,Lvl,Inside,flat,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,1,GLQ,326.0,58.0,5,SBrkr,1374,1.0,2,1,3,1,4,Typ,1,4,BuiltIn,Fin,400.0,3,Y,100,6,2010,184500,0,0,1,1,1,0,6,1,0,1
2104,60,RL,69.0,9588,1,Lvl,Inside,flat,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,PConc,5,1,Unf,0.0,1482.0,5,SBrkr,2574,0.0,2,1,3,1,5,Typ,1,4,BuiltIn,Fin,868.0,3,Y,0,11,2007,276000,1,0,1,1,1,1,0,1,0,1
1682,160,RL,24.0,2308,0,Lvl,Corner,flat,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,CBlock,4,1,ALQ,556.0,248.0,3,SBrkr,1548,1.0,2,1,3,1,4,Typ,1,3,Detchd,Unf,440.0,3,Y,48,7,2007,155000,0,0,1,1,1,0,31,1,0,1
977,20,RL,83.0,13383,1,Lvl,Inside,sloped,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,CBlock,3,1,BLQ,594.0,594.0,5,SBrkr,1404,0.0,2,0,3,1,3,Typ,1,1,Attchd,Unf,504.0,3,Y,0,3,2009,160000,1,0,1,1,1,1,40,0,0,0
2548,60,RL,85.0,9350,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,ALQ,360.0,360.0,4,SBrkr,1440,0.0,1,1,4,1,3,Typ,1,1,Attchd,Fin,480.0,3,Y,0,7,2006,157500,1,0,1,1,1,0,42,1,0,1
340,20,RL,76.0,9892,0,Lvl,Inside,sloped,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,4,GLQ,1341.0,54.0,5,SBrkr,1803,1.0,2,1,3,1,4,Typ,2,3,Attchd,Unf,482.0,3,Y,129,2,2010,285000,1,0,1,1,1,0,16,0,0,0
1487,90,RL,67.0,8777,0,Lvl,Inside,flat,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,ALQ,1084.0,188.0,4,SBrkr,2200,2.0,2,2,4,2,3,Typ,0,0,None,None,0.0,0,N,0,9,2008,145900,1,0,0,0,1,0,108,0,0,1
1423,80,RL,85.0,10541,1,Lvl,Corner,flat,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,PConc,4,3,Unf,0.0,672.0,5,SBrkr,2037,0.0,2,1,3,1,4,Typ,1,3,Attchd,Fin,472.0,3,Y,100,2,2008,229000,1,0,1,1,1,0,12,1,0,1
1342,20,RM,99.0,5940,1,Lvl,FR3,flat,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,Gable,CompShg,MetalSd,CBlock,None,0.0,3,PConc,0,0,None,0.0,0.0,3,FuseA,896,0.0,1,0,2,1,3,Typ,0,0,Detchd,Unf,280.0,3,Y,0,4,2008,79000,0,0,1,0,1,0,62,0,0,0
1949,50,RL,60.0,10284,0,Lvl,Corner,flat,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,2,ALQ,1030.0,55.0,5,SBrkr,1281,1.0,2,0,1,1,3,Mod,0,0,Detchd,Unf,580.0,3,Y,0,8,2007,128500,0,0,1,0,1,0,82,0,0,1
2444,60,RL,84.0,9660,1,Lvl,Inside,flat,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,PConc,4,1,GLQ,791.0,253.0,5,SBrkr,1976,1.0,2,1,3,1,4,Typ,1,5,Attchd,Fin,885.0,3,Y,210,2,2006,286000,1,0,1,1,1,1,8,1,0,1
345,60,RL,88.0,10179,1,Lvl,Corner,flat,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,1,ALQ,847.0,98.0,5,SBrkr,1608,0.0,2,1,3,1,3,Typ,1,3,Attchd,Fin,470.0,3,Y,252,7,2009,189500,1,0,1,1,1,0,12,1,0,1
650,20,RL,75.0,9533,0,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,3,Slab,0,0,None,0.0,0.0,3,FuseA,1210,0.0,1,1,2,1,3,Typ,0,0,Attchd,Fin,616.0,3,Y,208,8,2009,102900,1,0,1,0,1,1,56,1,0,0
192,50,RM,53.0,5830,0,Lvl,Corner,flat,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,Rec,788.0,200.0,5,SBrkr,1612,0.0,1,1,3,1,3,Typ,0,0,Detchd,Unf,363.0,3,Y,0,3,2010,128500,0,0,1,0,1,0,60,0,0,1
1945,50,RL,0.0,12099,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,LwQ,198.0,1018.0,5,SBrkr,1728,1.0,1,0,3,1,3,Typ,1,4,Attchd,Unf,371.0,3,Y,200,6,2007,156000,0,0,1,1,1,0,54,0,1,0
2277,60,RL,88.0,12665,1,Lvl,Inside,flat,Timber,Norm,Norm,1Fam,2Story,8,5,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,PConc,4,4,Unf,0.0,1094.0,5,SBrkr,2482,0.0,2,1,4,1,4,Typ,1,4,BuiltIn,Fin,642.0,3,Y,144,2,2007,281213,1,0,1,1,1,1,2,0,0,1
674,20,RL,0.0,17600,1,Lvl,Inside,flat,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,CBlock,3,1,BLQ,1270.0,208.0,5,FuseA,1478,1.0,2,0,3,1,3,Typ,2,4,Attchd,Unf,498.0,3,Y,0,12,2009,157500,1,0,1,1,1,1,49,1,0,0
2823,60,RL,62.0,7162,0,Lvl,Inside,flat,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,4,PConc,4,1,Unf,0.0,796.0,5,SBrkr,1724,0.0,2,1,3,1,4,Typ,1,4,BuiltIn,Fin,616.0,3,Y,168,5,2006,196500,1,0,1,1,1,1,3,0,0,1
2772,20,RL,0.0,8685,1,Lvl,CulDSac,flat,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,PConc,4,2,GLQ,846.0,579.0,5,SBrkr,1425,1.0,2,0,3,1,3,Typ,0,0,Attchd,RFn,591.0,3,Y,0,5,2006,193000,1,0,1,0,1,0,8,1,0,0
2015,50,RM,52.0,6240,0,Lvl,Inside,flat,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,Rec,48.0,624.0,5,SBrkr,1322,1.0,1,0,4,1,3,Typ,0,0,Detchd,Unf,280.0,3,Y,0,7,2007,132000,0,0,1,0,1,0,68,0,0,1
2642,70,RM,58.0,6451,0,Lvl,Inside,flat,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,3,Stone,3,1,Rec,208.0,504.0,4,SBrkr,1428,1.0,1,0,4,1,3,Typ,0,0,Detchd,Fin,576.0,3,Y,264,5,2006,139900,1,0,1,0,1,0,106,0,0,1
